Date,current_price,portfolio_pnl,position,postion_pnl,capital,holding,action,portfolio_value,sortino,mean3,mean5,mean10,mean20,mean50,std3,std5,std10,std20,std50,sortino_delta,returns,benchmark
2010-03-10,21.9458,307.2332,0.0,0.0,25307.2332,0.0,2.0,25307.2332,-0.1676,21.8301,21.6308,21.4012,21.0034,,0.1003,0.3199,0.376,0.5157,,0.2004,1.012289328,1.02323824799
2010-03-11,21.9102,307.2332,0.0,0.0,25307.2332,0.0,0.0,25307.2332,-0.8387,21.8746,21.7892,21.5195,21.0964,,0.0942,0.1575,0.3226,0.5024,,0.1676,1.012289328,1.02157837314
2010-03-12,21.9369,307.2332,0.0,0.0,25307.2332,0.0,0.0,25307.2332,-0.7058,21.931,21.8675,21.6076,21.1644,,0.0185,0.088,0.3015,0.52,,0.8387,1.012289328,1.02282327928
2010-03-15,21.7233,307.2332,0.0,0.0,25307.2332,0.0,0.0,25307.2332,-0.8055,21.8568,21.8568,21.6352,21.233,21.1892,0.1164,0.1036,0.2978,0.4972,1.0094,0.7058,1.012289328,1.01286403014
2010-03-16,21.7322,305.7332,0.0,0.0,25305.7332,0.0,2.0,25305.7332,-0.0082,21.7975,21.8497,21.6708,21.2788,21.1949,0.1208,0.1121,0.2844,0.4989,1.0116,0.8055,1.012229328,1.01327899885
2010-03-17,21.8479,304.2332,0.0,0.0,25304.2332,0.0,2.0,25304.2332,-0.0468,21.7678,21.8301,21.7304,21.33,21.1885,0.0695,0.0989,0.2467,0.5024,1.0064,0.0082,1.012169328,1.01867359214
2010-03-18,21.8123,304.2332,0.0,0.0,25304.2332,0.0,0.0,25304.2332,-0.4953,21.7975,21.8105,21.7998,21.3736,21.1703,0.0593,0.0882,0.1209,0.5046,0.9861,0.0468,1.012169328,1.01701371728
2010-03-19,21.661,304.2332,0.0,0.0,25304.2332,0.0,0.0,25304.2332,-0.359,21.7737,21.7554,21.8114,21.4256,21.1441,0.0992,0.0746,0.097,0.4756,0.9543,0.4953,1.012169328,1.00995924914
2010-03-22,21.7233,302.7332,0.0,0.0,25302.7332,0.0,2.0,25302.7332,0.2202,21.7322,21.7554,21.8061,21.4755,21.1239,0.076,0.0746,0.1005,0.45,0.9302,0.359,1.012109328,1.01286403014
2010-03-23,21.8657,302.7332,0.0,0.0,25302.7332,0.0,0.0,25302.7332,-0.0235,21.75,21.7821,21.8159,21.5453,21.1034,0.1049,0.0871,0.1011,0.3899,0.9014,-0.2202,1.012109328,1.01950352957
2010-03-24,21.661,312.7142,25300.048,21.661,12.6662,1168.0,1.0,25312.7142,-0.576,21.75,21.7447,21.7874,21.5943,21.0746,0.1049,0.0918,0.1006,0.3332,0.8581,0.0235,1.012508568,1.00995924914
2010-03-25,21.4029,-0.4266,0.0,0.0,24999.5734,0.0,2.0,24999.5734,0.2514,21.6432,21.6628,21.7367,21.6281,21.0532,0.2319,0.1676,0.1483,0.2685,0.8357,0.576,0.999982936,0.997925156429
2010-03-26,21.7322,-0.4266,0.0,0.0,24999.5734,0.0,0.0,24999.5734,0.2146,21.5987,21.677,21.7162,21.6619,21.0379,0.1733,0.1704,0.1307,0.2329,0.8154,-0.2514,0.999982936,1.01327899885
2010-03-29,22.0882,-11.7366,24981.7542,0.0,6.5092,1131.0,1.0,24988.2634,-1.0906,21.7411,21.75,21.7527,21.6939,21.027,0.3427,0.2532,0.176,0.2456,0.7972,-0.2146,0.999530536,1.02987774742
2010-03-30,22.2395,157.8837,25152.8745,171.1203,5.0092,1131.0,1.0,25157.8837,-2.573,22.02,21.8248,21.8034,21.7371,21.0265,0.2604,0.3372,0.2332,0.2621,0.7964,1.0906,1.006315348,1.03693221556
2010-03-31,22.0526,-64.8102,0.0,0.0,24935.1898,0.0,2.0,24935.1898,-2.596,22.1268,21.9031,21.8239,21.7772,21.0187,0.0992,0.3351,0.2462,0.2446,0.784,2.573,0.997407592,1.02821787256
2010-04-01,22.3018,-66.3102,0.0,0.0,24933.6898,0.0,2.0,24933.6898,-2.6714,22.1979,22.0829,21.8728,21.8363,21.0288,0.1297,0.2216,0.2886,0.2186,0.7974,2.596,0.997347592,1.03983699656
2010-04-05,22.5777,-67.8102,0.0,0.0,24932.1898,0.0,2.0,24932.1898,-3.7402,22.3107,22.2519,21.9645,21.888,21.0616,0.2626,0.2093,0.3524,0.2635,0.8267,2.6714,0.997287592,1.0527010267
2010-04-06,22.6399,-67.8102,0.0,0.0,24932.1898,0.0,0.0,24932.1898,-4.9449,22.5065,22.3623,22.0562,21.9311,21.1052,0.18,0.244,0.3989,0.3108,0.8515,3.7402,0.997287592,1.05560114513
2010-04-07,22.5154,-56.3648,24924.5478,22.5154,19.0874,1107.0,1.0,24943.6352,-5.2059,22.5777,22.4175,22.1211,21.9685,21.1429,0.0623,0.2404,0.4169,0.3342,0.8715,4.9449,0.997745408,1.0497962457
2010-04-08,22.6666,111.0136,25091.9262,189.8938,19.0874,1107.0,0.0,25111.0136,-4.6423,22.6073,22.5403,22.2217,22.0045,21.1931,0.0807,0.1456,0.4149,0.3687,0.8857,5.2059,1.004440544,1.05684605127
2010-04-09,22.9158,386.878,25367.7906,465.7582,19.0874,1107.0,0.0,25386.878,-4.674,22.6993,22.6631,22.373,22.0548,21.25,0.2022,0.1529,0.3546,0.4202,0.9033,4.6423,1.01547512,1.06846517527
2010-04-12,22.8179,267.4327,0.0,0.0,25267.4327,0.0,2.0,25267.4327,-4.7261,22.8001,22.7111,22.4815,22.0989,21.3079,0.1255,0.1571,0.2984,0.4521,0.9093,4.674,1.010697308,1.06390051941
2010-04-13,22.7823,267.4327,0.0,0.0,25267.4327,0.0,0.0,25267.4327,-4.834,22.8387,22.7396,22.551,22.1518,21.3698,0.0691,0.1538,0.2766,0.4676,0.902,4.7261,1.010697308,1.06224064455
2010-04-14,23.0048,265.9327,0.0,0.0,25265.9327,0.0,2.0,25265.9327,-4.6819,22.8684,22.8375,22.6275,22.2155,21.4259,0.1195,0.1292,0.2866,0.4933,0.9149,4.834,1.010637308,1.07261486241
2010-04-15,23.0048,277.9575,25259.2704,23.0048,18.6871,1098.0,1.0,25277.9575,-5.6987,22.9307,22.9052,22.7227,22.2733,21.4759,0.1285,0.1033,0.2262,0.5153,0.9317,4.6819,1.0111183,1.07261486241
2010-04-16,22.2751,-534.2331,0.0,0.0,24465.7669,0.0,2.0,24465.7669,-5.6541,22.7616,22.777,22.72,22.2964,21.5087,0.4213,0.2989,0.2318,0.5038,0.9304,5.6987,0.978630676,1.03859209042
2010-04-19,22.0259,-534.2331,0.0,0.0,24465.7669,0.0,0.0,24465.7669,-5.1296,22.4353,22.6186,22.6649,22.3147,21.5564,0.5087,0.4457,0.3188,0.4858,0.8931,5.6541,0.978630676,1.02697296642
2010-04-20,22.4887,-534.2331,0.0,0.0,24465.7669,0.0,0.0,24465.7669,-4.128,22.2632,22.5599,22.6497,22.3529,21.6155,0.2316,0.438,0.3236,0.4666,0.8534,5.1296,0.978630676,1.04855133956
2010-04-21,22.373,-534.2331,0.0,0.0,24465.7669,0.0,0.0,24465.7669,-5.9881,22.2958,22.4335,22.6355,22.3783,21.6738,0.2408,0.3621,0.3332,0.4523,0.8008,4.128,0.978630676,1.04315674627
2010-04-22,22.4709,-535.7331,0.0,0.0,24464.2669,0.0,2.0,24464.2669,-5.5231,22.4442,22.3267,22.6159,22.4188,21.7263,0.0623,0.1886,0.3369,0.4197,0.7636,5.9881,0.978570676,1.04772140213
2010-04-23,22.6311,-535.7331,0.0,0.0,24464.2669,0.0,0.0,24464.2669,-5.9785,22.4916,22.3979,22.5874,22.4802,21.778,0.1303,0.2274,0.3204,0.3468,0.7347,5.5231,0.978570676,1.05519083898
2010-04-26,22.6311,-537.2331,0.0,0.0,24462.7669,0.0,2.0,24462.7669,-6.6286,22.5777,22.5189,22.5688,22.5251,21.8191,0.0925,0.1114,0.3107,0.2998,0.7235,5.9785,0.978510676,1.05519083898
2010-04-27,21.9636,-537.2331,0.0,0.0,24462.7669,0.0,0.0,24462.7669,-6.6977,22.4086,22.4139,22.4869,22.5189,21.8513,0.3854,0.2748,0.3532,0.3105,0.692,6.6286,0.978510676,1.02406818542
2010-04-28,22.0348,-537.2331,0.0,0.0,24462.7669,0.0,0.0,24462.7669,-3.963,22.2098,22.3463,22.3899,22.5087,21.8757,0.3665,0.3245,0.3274,0.3233,0.6761,6.6977,0.978510676,1.02738793513
2010-04-29,22.3997,-525.7534,24460.4724,22.3997,13.7742,1092.0,1.0,24474.2466,-4.2547,22.1327,22.332,22.3294,22.526,21.9072,0.2339,0.3192,0.2472,0.3064,0.6627,3.963,0.978969864,1.04440165241
2010-04-30,22.2929,-642.379,24343.8468,-94.2259,13.7742,1092.0,0.0,24357.621,-5.7093,22.2424,22.2644,22.3311,22.5256,21.9342,0.1876,0.2724,0.2468,0.3068,0.6499,4.2547,0.97430484,1.03942202784
2010-05-03,22.3552,-575.8474,24411.8784,-26.1943,12.2742,1092.0,1.0,24424.1526,-5.7701,22.3492,22.2092,22.3641,22.5145,21.9689,0.0536,0.1971,0.2223,0.3088,0.6241,5.7093,0.976966104,1.04232680884
2010-05-04,21.5097,-1510.0534,0.0,0.0,23489.9466,0.0,2.0,23489.9466,-5.7918,22.0526,22.1184,22.2662,22.458,21.9846,0.4712,0.3685,0.3437,0.3799,0.6017,5.7701,0.939597864,1.002904781
2010-05-05,21.2605,-1521.0934,23471.592,0.0,7.3146,1104.0,1.0,23478.9066,-5.1518,21.7085,21.9636,22.1549,22.3952,22.0004,0.5737,0.5367,0.4642,0.4642,0.5706,5.7918,0.939156264,0.991285657003
2010-05-06,20.3083,-2572.3222,22420.3632,-1051.2288,7.3146,1104.0,0.0,22427.6778,-4.2747,21.0262,21.5453,21.9387,22.2773,21.993,0.6341,0.8407,0.7289,0.6528,0.5903,5.1518,0.897107112,0.946888667158
2010-05-07,20.2816,-2601.799,22390.8864,-1080.7056,7.3146,1104.0,0.0,22398.201,-3.7325,20.6168,21.1431,21.7037,22.1456,21.9841,0.5576,0.8741,0.8496,0.772,0.6127,4.2747,0.89592804,0.945643761015
2010-05-10,21.4919,-1265.6278,23727.0576,255.4656,7.3146,1104.0,0.0,23734.3722,-3.7629,20.694,20.9704,21.5898,22.0793,21.9928,0.6912,0.6245,0.7854,0.7682,0.6022,3.7325,0.949374888,1.00207484357
2010-05-11,21.2339,-1561.4998,0.0,0.0,23438.5002,0.0,2.0,23438.5002,-3.9887,21.0025,20.9153,21.5169,22.0019,21.9885,0.6375,0.5751,0.7807,0.7716,0.6069,3.7629,0.937540008,0.99004541343
2010-05-12,21.5186,-1561.4998,0.0,0.0,23438.5002,0.0,0.0,23438.5002,-4.0278,21.4148,20.9669,21.4652,21.9276,21.9914,0.1573,0.6234,0.7594,0.7409,0.6043,3.9887,0.937540008,1.00331974971
2010-05-13,21.4385,-1561.4998,0.0,0.0,23438.5002,0.0,0.0,23438.5002,-5.0546,21.397,21.1929,21.3691,21.8492,21.9951,0.1469,0.5215,0.6852,0.7028,0.6002,4.0278,0.937540008,0.999585031286
2010-05-14,20.9402,-1551.7496,23432.0838,20.9402,16.1666,1119.0,1.0,23448.2504,-4.7657,21.2991,21.3246,21.2339,21.7825,21.9915,0.3134,0.2422,0.6122,0.7234,0.606,5.0546,0.937930016,0.976351445863
2010-05-17,20.6198,-1921.4672,0.0,0.0,23078.5328,0.0,2.0,23078.5328,-2.9383,20.9995,21.1502,21.0603,21.7122,21.973,0.4126,0.3713,0.4935,0.7656,0.6334,4.7657,0.923141312,0.961412572153
2010-05-18,20.3528,-1921.4672,0.0,0.0,23078.5328,0.0,0.0,23078.5328,-2.9594,20.6376,20.974,20.9446,21.6054,21.9446,0.2941,0.5062,0.5117,0.7998,0.6732,2.9383,0.923141312,0.948963510729
2010-05-19,20.068,-1921.4672,0.0,0.0,23078.5328,0.0,0.0,23078.5328,-1.9858,20.3469,20.6839,20.8254,21.4902,21.9106,0.2759,0.5311,0.566,0.8479,0.7234,2.9594,0.923141312,0.935684511876
2010-05-20,19.1514,-1922.9672,0.0,0.0,23077.0328,0.0,2.0,23077.0328,-0.9473,19.8574,20.2264,20.7097,21.3242,21.8547,0.6278,0.6821,0.7662,0.963,0.8218,1.9858,0.923081312,0.892947396887
2010-05-21,19.7566,-1914.8906,23075.7088,19.7566,9.4006,1168.0,1.0,23085.1094,2.4066,19.6587,19.9897,20.6572,21.1805,21.8116,0.4661,0.5684,0.8152,0.9721,0.8737,0.9473,0.923404376,0.92116526945
2010-05-24,19.979,-1655.1274,23335.472,279.5198,9.4006,1168.0,0.0,23344.8726,0.2102,19.629,19.8616,20.5059,21.0479,21.7724,0.4283,0.4509,0.7829,0.9443,0.911,-2.4066,0.933794904,0.931534824734
2010-05-25,19.5964,-2102.0042,22888.5952,-167.357,9.4006,1168.0,0.0,22897.9958,0.2122,19.7773,19.7103,20.3421,20.9295,21.7299,0.1922,0.3632,0.7849,0.9714,0.9616,-0.2102,0.915919832,0.913695832595
2010-05-26,19.6142,-2081.2138,22909.3856,-146.5666,9.4006,1168.0,0.0,22918.7862,0.2101,19.7299,19.6195,20.1517,20.8085,21.6875,0.216,0.3032,0.6935,0.9773,1.0071,-0.2122,0.916751448,0.914525770023
2010-05-27,20.691,-823.5114,24167.088,1111.1358,9.4006,1168.0,0.0,24176.4886,0.2103,19.9672,19.9274,20.0769,20.723,21.6644,0.6269,0.4535,0.5683,0.9027,1.0166,-0.2101,0.967059544,0.964732321867
2010-05-28,20.4685,-1083.3914,23907.208,851.2558,9.4006,1168.0,0.0,23916.6086,0.2202,20.2579,20.0698,20.0298,20.6318,21.6375,0.5685,0.4962,0.5048,0.8245,1.0302,-0.2103,0.956664344,0.954358104013
2010-06-01,19.899,-1760.2474,0.0,0.0,23239.7526,0.0,2.0,23239.7526,0.2209,20.3528,20.0538,19.9577,20.509,21.6023,0.4085,0.5011,0.4607,0.732,1.0592,-0.2202,0.929590104,0.927804768876
2010-06-02,20.3884,-1761.7474,0.0,0.0,23238.2526,0.0,2.0,23238.2526,0.1759,20.252,20.2122,19.9612,20.4529,21.5756,0.3083,0.4421,0.4642,0.6932,1.0728,-0.2209,0.929530104,0.950623385585
2010-06-03,20.4062,-1761.7474,0.0,0.0,23238.2526,0.0,0.0,23238.2526,-1.6465,20.2312,20.3706,19.9951,20.4102,21.5464,0.2879,0.2899,0.4847,0.6667,1.0845,-0.1759,0.929530104,0.951453323014
2010-06-04,19.7299,-1761.7474,0.0,0.0,23238.2526,0.0,0.0,23238.2526,-1.7126,20.1748,20.1784,20.0529,20.3813,21.5078,0.3855,0.3389,0.3999,0.6837,1.1143,1.6465,0.929530104,0.919920363307
2010-06-07,19.365,-1754.3824,23238.0,19.365,7.6176,1200.0,1.0,23245.6176,0.8004,19.8337,19.9577,20.0138,20.3355,21.467,0.5283,0.4454,0.4484,0.7204,1.1548,1.7126,0.929824704,0.902906646027
2010-06-08,19.6053,-1467.5224,23526.36,307.725,6.1176,1200.0,1.0,23532.4776,2.1797,19.5667,19.899,19.9764,20.2411,21.4245,0.1855,0.4735,0.4668,0.6836,1.1836,-0.8004,0.941299104,0.914110801309
2010-06-09,19.632,-1447.4824,0.0,0.0,23552.5176,0.0,2.0,23552.5176,2.2017,19.5341,19.7477,19.9799,20.161,21.3754,0.147,0.3918,0.4637,0.6544,1.2063,-2.1797,0.942100704,0.915355707452
2010-06-10,20.424,-1447.4824,0.0,0.0,23552.5176,0.0,0.0,23552.5176,2.1664,19.8871,19.7512,20.0609,20.1063,21.339,0.4652,0.3993,0.4635,0.5759,1.2071,-2.2017,0.942100704,0.952283260442
2010-06-11,20.5931,-1447.4824,0.0,0.0,23552.5176,0.0,0.0,23552.5176,-0.7765,20.2164,19.9239,20.0511,20.064,21.3099,0.5131,0.5471,0.4495,0.4989,1.2071,-2.1664,0.942100704,0.960167666011
2010-06-14,20.6732,-1448.9824,0.0,0.0,23551.0176,0.0,2.0,23551.0176,-1.4048,20.5634,20.1855,20.0716,20.0507,21.2773,0.1272,0.5253,0.4746,0.4773,1.2017,0.7765,0.942040704,0.963902384438
2010-06-15,21.225,-1448.9824,0.0,0.0,23551.0176,0.0,0.0,23551.0176,-1.7166,20.8304,20.5094,20.2042,20.0809,21.2502,0.344,0.5751,0.5918,0.5314,1.187,1.4048,0.942040704,0.989630444716
2010-06-16,21.225,-1448.9824,0.0,0.0,23551.0176,0.0,0.0,23551.0176,-3.7781,21.041,20.828,20.2879,20.1245,21.2219,0.3186,0.3733,0.6741,0.5877,1.1699,1.7166,0.942040704,0.989630444716
2010-06-17,21.0114,-1448.9824,0.0,0.0,23551.0176,0.0,0.0,23551.0176,-3.7781,21.1538,20.9455,20.3484,20.1717,21.1918,0.1233,0.2995,0.712,0.6199,1.1553,3.7781,0.942040704,0.979671195576
2010-06-18,21.0301,-1460.1724,23532.6819,0.0,7.1457,1119.0,1.0,23539.8276,-2.9801,21.0888,21.0329,20.4784,20.2656,21.1591,0.1183,0.2256,0.7052,0.5991,1.1356,3.7781,0.941593104,0.980543096133
2010-06-21,21.6096,-822.9019,0.0,0.0,24177.0981,0.0,2.0,24177.0981,-3.1046,21.217,21.2202,20.7028,20.3583,21.133,0.3401,0.2405,0.6676,0.6568,1.1091,2.9801,0.967083924,1.00756268825
2010-06-22,21.2619,-813.01,24174.7803,21.2619,12.2097,1137.0,1.0,24186.99,-3.2268,21.3005,21.2276,20.8685,20.4224,21.1019,0.2917,0.2413,0.5622,0.68,1.0824,3.1046,0.9674796,0.99135093298
2010-06-23,21.3243,-753.4312,0.0,0.0,24246.5688,0.0,2.0,24246.5688,-1.888,21.3986,21.2474,21.0377,20.5088,21.0727,0.1854,0.2451,0.3708,0.6793,1.0555,3.2268,0.969862752,0.994260376549
2010-06-24,20.9409,-753.4312,0.0,0.0,24246.5688,0.0,0.0,24246.5688,-1.9304,21.1757,21.2333,21.0894,20.5752,21.0314,0.2057,0.2634,0.3061,0.6515,1.0181,1.888,0.969862752,0.976384083852
2010-06-25,21.1816,-764.8712,24231.7504,0.0,3.3784,1144.0,1.0,24235.1288,-0.4893,21.149,21.2637,21.1483,20.5997,20.995,0.1938,0.242,0.2519,0.6652,0.9778,1.9304,0.969405152,0.987606889413
2010-06-28,21.1282,-827.4608,24170.6608,-61.0896,1.8784,1144.0,1.0,24172.5392,-1.4396,21.0836,21.1674,21.1938,20.6327,20.972,0.1264,0.1471,0.19,0.6747,0.9605,0.4893,0.966901568,0.985117077128
2010-06-29,20.0405,-2083.2296,0.0,0.0,22916.7704,0.0,2.0,22916.7704,-1.4527,20.7834,20.9231,21.0753,20.6398,20.9323,0.6439,0.5121,0.4101,0.6673,0.957,1.4396,0.916670816,0.934402305175
2010-06-30,20.1119,-2083.2296,0.0,0.0,22916.7704,0.0,0.0,22916.7704,-1.281,20.4269,20.6806,20.964,20.6259,20.8848,0.6084,0.5595,0.505,0.6756,0.937,1.4527,0.916670816,0.937731380027
2010-07-01,20.1297,-2074.4799,22907.5986,20.1297,17.9215,1138.0,1.0,22925.5201,-1.5274,20.094,20.5184,20.8759,20.6121,20.8399,0.0472,0.5823,0.5688,0.6831,0.9178,1.281,0.917020804,0.938561317456
2010-07-02,20.0049,-2216.5023,22765.5762,-121.8927,17.9215,1138.0,0.0,22783.4977,-1.5629,20.0821,20.283,20.7733,20.6259,20.7906,0.0675,0.4752,0.6273,0.667,0.8943,1.5274,0.911339908,0.932742430318
2010-07-06,20.0316,-2187.6177,22795.9608,-91.5081,16.4215,1138.0,1.0,22812.3823,-1.568,20.0554,20.0637,20.6155,20.6592,20.7386,0.0657,0.0541,0.591,0.6153,0.86,1.5629,0.912495292,0.93398733646
2010-07-07,20.4595,-1700.6675,23282.911,395.4421,16.4215,1138.0,0.0,23299.3325,-1.5747,20.1654,20.1475,20.5353,20.7019,20.6952,0.2551,0.1822,0.5463,0.566,0.8162,1.568,0.9319733,0.953938472729
2010-07-08,20.4863,-1670.1691,23313.4094,425.9405,16.4215,1138.0,0.0,23329.8309,-1.6094,20.3258,20.2224,20.4515,20.7446,20.6656,0.2551,0.2335,0.4709,0.5105,0.7959,1.5747,0.933193236,0.955188041441
2010-07-09,20.7983,-1326.4931,0.0,0.0,23673.5069,0.0,2.0,23673.5069,-1.6115,20.5814,20.3561,20.4373,20.7633,20.6409,0.1883,0.3361,0.4563,0.5049,0.7713,1.6094,0.946940276,0.969735259286
2010-07-12,20.6468,-1337.9531,23661.2328,-0.0,0.8141,1146.0,1.0,23662.0469,-1.6709,20.6438,20.4845,20.3838,20.766,20.6058,0.156,0.2875,0.3852,0.5041,0.7283,1.6115,0.946481876,0.962671466005
2010-07-13,20.8875,-1063.6109,23937.075,275.8422,-0.6859,1146.0,1.0,23936.3891,-1.184,20.7775,20.6557,20.3597,20.7767,20.5777,0.1217,0.188,0.3381,0.5043,0.6879,1.6709,0.957455564,0.973894271567
2010-07-14,20.7626,-1206.7463,23793.9396,132.7068,-0.6859,1146.0,0.0,23793.2537,-1.2023,20.7656,20.7163,20.4319,20.7536,20.5459,0.1204,0.1548,0.3395,0.4932,0.6391,1.184,0.951730148,0.968070721859
2010-07-15,20.6378,-1349.7671,23650.9188,-10.314,-0.6859,1146.0,0.0,23650.2329,-1.2064,20.7626,20.7466,20.4845,20.7243,20.5285,0.1248,0.1056,0.3248,0.481,0.6239,1.2023,0.946009316,0.962251834721
2010-07-16,20.1832,-1870.7387,23129.9472,-531.2856,-0.6859,1146.0,0.0,23129.2613,-1.2103,20.5279,20.6236,20.4898,20.6829,20.5069,0.305,0.2663,0.3187,0.4905,0.6167,1.2064,0.925170452,0.94105579231
2010-07-19,20.3347,-1698.6197,23303.5662,-357.6666,-2.1859,1146.0,1.0,23301.3803,-1.186,20.3852,20.5612,20.5228,20.6481,20.5074,0.2315,0.2946,0.2773,0.4892,0.6165,1.2103,0.932055212,0.948119585591
2010-07-20,20.8429,-1127.6825,0.0,0.0,23872.3175,0.0,2.0,23872.3175,-1.1995,20.4536,20.5523,20.604,20.6098,20.5187,0.3455,0.2827,0.2328,0.4372,0.6175,1.186,0.9548927,0.971814765426
2010-07-21,20.6913,-1127.6825,0.0,0.0,23872.3175,0.0,0.0,23872.3175,-1.2645,20.623,20.538,20.6271,20.5812,20.5026,0.2609,0.2709,0.2283,0.4102,0.6019,1.1995,0.9548927,0.964746309576
2010-07-22,21.3154,-1127.6825,0.0,0.0,23872.3175,0.0,0.0,23872.3175,-0.7221,20.9499,20.6735,20.71,20.5808,20.5043,0.3255,0.4461,0.3081,0.4093,0.604,1.2645,0.9548927,0.993845407835
2010-07-23,21.5293,-1127.6825,0.0,0.0,23872.3175,0.0,0.0,23872.3175,-2.9553,21.1787,20.9427,20.7831,20.6102,20.5045,0.4354,0.4811,0.4033,0.4552,0.6044,0.7221,0.9548927,1.00381864468
2010-07-26,21.6541,-1127.6825,0.0,0.0,23872.3175,0.0,0.0,23872.3175,-3.7207,21.4996,21.2066,20.8839,20.6338,20.5088,0.1713,0.4225,0.4833,0.4967,0.6119,2.9553,0.9548927,1.00963753182
2010-07-27,21.5382,-1127.6825,0.0,0.0,23872.3175,0.0,0.0,23872.3175,-4.1673,21.5739,21.3457,20.949,20.6543,20.5208,0.0696,0.3857,0.5258,0.5258,0.6262,3.7207,0.9548927,1.0042336134
2010-07-28,21.4758,-1138.7925,23859.6138,0.0,1.5937,1111.0,1.0,23861.2075,-3.7525,21.5561,21.5026,21.0203,20.7261,20.5379,0.0905,0.1232,0.5457,0.5355,0.6405,4.1673,0.9544483,1.00132416983
2010-07-29,21.3332,-1297.2211,23701.1852,-158.4286,1.5937,1111.0,0.0,23702.7789,-3.5819,21.4491,21.5061,21.0898,20.7872,20.5575,0.1051,0.1165,0.5358,0.5314,0.6496,3.7525,0.948111156,0.994675345263
2010-07-30,21.6452,-952.0891,24047.8172,188.2034,0.0937,1111.0,1.0,24047.9109,-3.5899,21.4847,21.5293,21.236,20.8629,20.589,0.1562,0.1327,0.4542,0.5407,0.6635,3.5819,0.961916436,1.00922256311
2010-08-02,22.1266,-418.7537,24582.6526,723.0388,-1.4063,1111.0,1.0,24581.2463,-3.6471,21.7017,21.6238,21.4152,20.969,20.6485,0.3997,0.3029,0.4104,0.5708,0.6654,3.5899,0.983249852,1.03166817423
2010-08-03,21.9572,-608.4571,24394.4492,534.8354,-2.9063,1111.0,1.0,24391.5429,-3.7329,21.9097,21.7076,21.5266,21.0653,20.6926,0.2442,0.33,0.3885,0.5667,0.6778,3.6471,0.975661716,1.02376978095
2010-08-04,22.189,-362.0373,0.0,0.0,24637.9627,0.0,2.0,24637.9627,-3.7428,22.091,21.8503,21.6764,21.1518,20.7367,0.1199,0.3578,0.3118,0.6004,0.702,3.7329,0.985518508,1.0345776178
2010-08-05,22.1623,-363.5373,0.0,0.0,24636.4627,0.0,2.0,24636.4627,-3.8171,22.1028,22.0161,21.7611,21.2356,20.7881,0.1268,0.2261,0.3178,0.6193,0.7107,3.7428,0.985458508,1.03333271166
2010-08-06,22.1801,-374.6373,24619.911,0.0,5.4517,1110.0,1.0,24625.3627,-3.7411,22.1771,22.123,21.8262,21.3047,20.8394,0.0136,0.0957,0.3314,0.6445,0.7168,3.8171,0.985014508,1.03416264909
2010-08-09,22.2514,-306.5943,0.0,0.0,24693.4057,0.0,2.0,24693.4057,-3.8607,22.1979,22.148,21.8859,21.3849,20.8706,0.0472,0.1118,0.3502,0.658,0.7437,3.7411,0.987736228,1.03748706137
2010-08-10,21.8413,-306.5943,0.0,0.0,24693.4057,0.0,0.0,24693.4057,-3.9084,22.091,22.1248,21.9162,21.4326,20.8981,0.2191,0.162,0.3293,0.6546,0.7538,3.8607,0.987736228,1.01836586253
2010-08-11,21.0747,-306.5943,0.0,0.0,24693.4057,0.0,0.0,24693.4057,-2.3922,21.7225,21.902,21.8761,21.4482,20.9216,0.5973,0.4887,0.4047,0.6414,0.7402,3.9084,0.987736228,0.982622602273
2010-08-12,21.1192,-306.5943,0.0,0.0,24693.4057,0.0,0.0,24693.4057,0.442,21.3451,21.6934,21.8547,21.4723,20.9362,0.4303,0.5663,0.4406,0.618,0.7367,2.3922,0.987736228,0.984697445844
2010-08-13,21.2351,-318.2143,24675.1862,0.0,6.5995,1162.0,1.0,24681.7857,0.2775,21.143,21.5044,21.8137,21.5249,20.9528,0.0828,0.5189,0.4797,0.5427,0.7338,-0.442,0.987271428,0.990101364268
2010-08-16,21.4134,-111.0297,24882.3708,207.1846,6.5995,1162.0,0.0,24888.9703,-0.1888,21.2559,21.3368,21.7424,21.5788,20.9864,0.1482,0.311,0.481,0.4664,0.7149,-0.2775,0.995558812,0.998414726261
2010-08-17,21.6185,115.6765,0.0,0.0,25115.6765,0.0,2.0,25115.6765,-0.1906,21.4223,21.2922,21.7085,21.6176,21.0315,0.1918,0.2245,0.4761,0.4331,0.6808,0.1888,1.00462706,1.00797765697
2010-08-18,21.5739,125.6104,25112.0196,21.5739,13.5908,1164.0,1.0,25125.6104,-0.2297,21.5353,21.392,21.647,21.6617,21.0709,0.1078,0.2144,0.4459,0.3748,0.653,0.1906,1.005024416,1.00589815082
2010-08-19,21.4848,10.258,0.0,0.0,25010.258,0.0,2.0,25010.258,-0.0323,21.559,21.4651,21.5792,21.6702,21.1079,0.0681,0.1511,0.4088,0.3684,0.6215,0.2297,1.00041032,1.00174380111
2010-08-20,21.5293,10.258,0.0,0.0,25010.258,0.0,0.0,25010.258,-0.0696,21.5293,21.524,21.5142,21.6702,21.13,0.0446,0.0794,0.3501,0.3684,0.6163,0.0323,1.00041032,1.00381864468
2010-08-23,21.2351,10.258,0.0,0.0,25010.258,0.0,0.0,25010.258,-0.2363,21.4164,21.4883,21.4125,21.6492,21.1429,0.1586,0.1501,0.2437,0.381,0.6116,0.0696,1.00041032,0.990101364268
